Mode,NLC,ASC,Station,Coverage,Source,Weekday (Mon-Thu) Entries,Friday Entries,Saturday Entries,Sunday Entries,Weekday (Mon-Thu) Exits,Friday Exits,Saturday Exits,Sunday Exits,Annualised En/Ex,year
LU,676,PLWu,Plaistow,Station entry / exit,Gateline,"6,837","6,753",4444.75,3150.6,"6,427","6,220",4123.125,3154.6,"2,671,882","2,021"
LU,677,PRDu,Preston Road,Station entry / exit,Gateline,"3,395","3,390","2,502",1711.285714,"3,348","3,266","2,437",1756.857143,"1,388,173","2,021"
LU,678,PUTu,Putney Bridge,Station entry / exit,Gateline,"6,104","5,993",5496.625,3518.888889,"6,654","6,373",5358.25,3568.777778,"2,686,314","2,021"
LU,680,QPKu,Queen's Park,Station entry / exit,Gateline,"5,751","5,857","4,941","3,334","5,446","5,324","4,513","3,316","2,380,111","2,021"
LU,679,QBYu,Queensbury,Station entry / exit,Gateline,"4,505","4,460","3,328","2,119","4,533","4,289","3,145","2,093","1,835,750","2,021"
LU,681,QWYu,Queensway,Station entry / exit,Gateline,"7,389","8,601",9195.777778,6786.888889,"7,705","8,844",9357,6435.666667,"3,619,504","2,021"
LU,682,RCPu,Ravenscourt Park,Station entry / exit,Gateline,"3,760","3,857","2,727","1,830","3,714","3,772","2,543","1,820","1,533,828","2,021"
LU,683,RAYu,Rayners Lane,Station entry / exit,Gateline,"4,318","4,316","3,344",2141.1,"4,270","4,226","3,301",2164,"1,778,250","2,021"
LU,684,REDu,Redbridge,Station entry / exit,Gateline,"3,105","3,043","2,585","1,776","2,902","2,726","2,283","1,705","1,259,738","2,021"
LU,685,RPKu,Regent's Park,Station entry / exit,Gateline,"2,897","2,712","1,843","1,199","3,422","3,394","2,367","1,528","1,265,551","2,021"
LU,686,RMDu,Richmond,LU boarding / alighting,Scaled,"4,387","5,761","4,413","4,376","4,970","5,325","4,138",5070.830198,"2,196,602","2,021"
LU,687,RKYu,Rickmansworth,Station entry / exit,Gateline,"2,809","2,825","1,766","1,008","2,743","2,704","1,709","1,044","1,098,469","2,021"
LU,688,RODu,Roding Valley,Station entry / exit,Manual Count,327,260,198,120,501,383,299,129,"155,226","2,021"
LU,690,ROYu,Royal Oak,Station entry / exit,Gateline,"2,916","2,878","2,247",1646.428571,"2,769","2,634","2,117",1633,"1,185,481","2,021"
LU,691,RUIu,Ruislip,Station entry / exit,Gateline,"1,968","2,009",1604.2,857.5,"2,012","2,023",1583,884.5,"821,706","2,021"
LU,692,RUGu,Ruislip Gardens,Station entry / exit,Gateline,"1,214","1,197",953.5,560.6,"1,102","1,068",825,565.6,"476,607","2,021"
LU,693,RUMu,Ruislip Manor,Station entry / exit,Gateline,"2,014","2,122","1,683",842,"2,044","2,081","1,556",895,"839,242","2,021"
LU,694,RSQu,Russell Square,Station entry / exit,Gateline,"8,556","8,683",6798.454545,5140.727273,"8,789","9,053",6824.363636,4804.727273,"3,655,414","2,021"
LU,698,SVSu,Seven Sisters,Station entry / exit,Gateline,17155.94444,18199.8,15129.5,11293.5,16807.38889,17214.2,14343.375,10955.33333,"7,364,300","2,021"
LU,700,SBCu,Shepherd's Bush LU,Station entry / exit,Gateline,"17,221","18,441",19127.88889,12404.44444,"16,202","17,142",17504.77778,11332.77778,"7,584,135","2,021"
LU,775,SBMu,Shepherd's Bush Market,Station entry / exit,Gateline,3837.1,4212.777778,3969.25,2304.375,3659.4,3844.222222,3568.875,2264.875,"1,656,236","2,021"
LU,702,SSQu,Sloane Square,Station entry / exit,Gateline,17263.35,17252,15356,9790.4,17237.2,17391.4,15911.1,9765.2,"7,380,128","2,021"
LU,703,SNBu,Snaresbrook,Station entry / exit,Gateline,"2,702","2,585",2107.875,1329.888889,"2,566","2,395",1928.375,1406.444444,"1,083,968","2,021"
LU,704,SELu,South Ealing,Station entry / exit,Gateline,"3,560","3,627","2,888","1,917","3,564","3,451","2,848","2,047","1,495,186","2,021"
LU,707,SHRu,South Harrow,Station entry / exit,Gateline,"2,409","2,410","1,807","1,227","2,518","2,481","1,795","1,268","1,013,772","2,021"
LU,708,SKNu,South Kensington,Station entry / exit,Gateline,"24,347","25,157","23,718","17,939","23,982","25,626","24,357","17,648","10,824,383","2,021"
LU,709,SKTu,South Kenton,Station entry / exit,Scaled,"1,330","1,422",1203.688635,772.1918889,"1,611","1,864",1075.846921,866.9893337,"626,386","2,021"
LU,710,SRPu,South Ruislip,Station entry / exit,Gateline,"2,174","2,159","1,635","1,109","2,132","2,064","1,577","1,129","888,276","2,021"
LU,711,SWMu,South Wimbledon,Station entry / exit,Gateline,"4,714","4,614",3785,2563,"4,582","4,387",3568.3,2560.8,"1,937,293","2,021"
LU,712,SWFu,South Woodford,Station entry / exit,Gateline,"5,614","5,505",4617,2898.363636,"5,864","5,567",4554.7,3026.909091,"2,380,524","2,021"
LU,705,SFSu,Southfields,Station entry / exit,Gateline,"6,717","6,329",5389.6,3396.1,"6,433","5,714",4788.5,3404.4,"2,695,552","2,021"
LU,706,SGTu,Southgate,Station entry / exit,Gateline,"5,180","5,460","4,618","3,275","5,525","5,673","4,690","3,478","2,312,226","2,021"
LU,784,SWKu,Southwark,Station entry / exit,Gateline,12165.15,10764,8750.272727,6004.727273,"12,741","11,676",9618.272727,5997.727273,"5,034,192","2,021"
LU,695,SJPu,St. James's Park,Station entry / exit,Gateline,"10,244","8,305",5215.545455,3768.222222,"10,461","8,707",5503.636364,3832.888889,"3,901,970","2,021"
LU,696,SJWu,St. John's Wood,Station entry / exit,Gateline,"8,395","8,436","5,877",4047,"8,601","8,461","5,860",4226.9,"3,464,027","2,021"
LU,697,STPu,St. Paul's,Station entry / exit,Gateline,"13,696","11,715","8,457",5552.818182,"14,064","12,074","8,374",5085.454545,"5,359,932","2,021"
LU,713,STBu,Stamford Brook,Station entry / exit,Gateline,"2,963","2,950","2,480","1,653","2,880","2,710","2,271","1,624","1,223,866","2,021"
LU,714,STAu,Stanmore,Station entry / exit,Gateline,"3,942","4,099","3,730","2,358","4,083","4,003","3,464","2,599","1,729,034","2,021"
LU,715,STGu,Stepney Green,Station entry / exit,Gateline,"6,604","6,914","4,832","3,429","6,522","6,464","4,469","3,375","2,707,641","2,021"
LU,716,STKu,Stockwell,Station entry / exit,Gateline,"10,931","11,599","10,691",7424.909091,"9,920","10,144","9,445",7026.545455,"4,614,856","2,021"
LU,717,SPKu,Stonebridge Park,Station entry / exit,Gateline,"3,162","3,150","2,053","1,322","3,036","2,932","1,914","1,310","1,237,627","2,021"
LU,719,SFDu,Stratford,Station entry / exit,Gateline,"62,497","67,115","71,770","48,381","63,636","68,763","72,426","48,352","29,106,619","2,021"
LU,720,SHLu,Sudbury Hill,Station entry / exit,Gateline,"2,189","2,172",1563.5,969,"2,211","2,157",1477.75,996.6666667,"889,529","2,021"
LU,721,STNu,Sudbury Town,Station entry / exit,Gateline,"2,118","2,114","1,617",1082.1,"1,937","1,867","1,402",1001.9,"835,671","2,021"
LU,723,SWCu,Swiss Cottage,Station entry / exit,Gateline,"7,382","7,282","5,612",3780.8,"7,190","6,885","5,303",3727.2,"3,001,198","2,021"
LU,724,TEMu,Temple,Station entry / exit,Gateline,"7,595","6,735","4,320","2,452","8,346","8,160","4,864","2,693","3,070,900","2,021"
LU,725,THBu,Theydon Bois,Station entry / exit,Gateline,"1,012","1,024",930,526,975,948,897,565.5,"423,967","2,021"
LU,726,TBEu,Tooting Bec,Station entry / exit,Gateline,"8,731","8,830","7,924","5,014","8,216","7,757","6,914","5,103","3,610,529","2,021"
LU,727,TBYu,Tooting Broadway,Station entry / exit,Gateline,"16,094","17,008",14568.6,9305.444444,"16,124","16,105",13551.3,9294.444444,"6,892,544","2,021"
LU,728,TCRu,Tottenham Court Road,Station entry / exit,Gateline,"34,316","35,648",44162.66667,24047.1,"34,647","38,423",43807.22222,23633.6,"16,036,231","2,021"
LU,729,TTHu,Tottenham Hale LU,Station entry / exit,Gateline,"16,153","16,934","15,214",13330.5,"15,704","16,546","14,189","11,801","7,115,066","2,021"
LU,730,TOTu,Totteridge & Whetstone,Station entry / exit,Gateline,"2,607","2,570",2102,1310.636364,"2,528","2,462",1954.363636,1303.272727,"1,064,853","2,021"
LU,731,THLu,Tower Hill,Station entry / exit,Gateline,15551.7,16468,18125.4,12759,15810.75,17700.88889,19407.9,11993.66667,"7,328,488","2,021"
LU,733,TPKu,Tufnell Park,Station entry / exit,Gateline,"3,653","3,748","3,599","2,403","3,413","3,168","3,184","2,276","1,540,273","2,021"
LU,734,TGRu,Turnham Green,Station entry / exit,Gateline,"6,088","6,236","5,375","3,816","6,248","6,390","5,439","3,977","2,661,114","2,021"
LU,735,TPLu,Turnpike Lane,Station entry / exit,Gateline,"10,221","10,765","9,621","6,942","10,346","10,469","9,048","6,973","4,494,164","2,021"
LU,736,UPMu,Upminster,Station entry / exit,Gateline,"5,466","5,185","4,085","2,278","5,513","5,191","4,000","2,392","2,214,271","2,021"
LU,737,UPBu,Upminster Bridge,Station entry / exit,Gateline,"1,427","1,237",494.625,288.4285714,"1,403","1,244",483.625,307.5714286,"507,765","2,021"
LU,738,UPYu,Upney,Station entry / exit,Gateline,"3,269","3,210","2,045","1,341","3,001","2,870","1,817","1,237","1,241,844","2,021"
LU,739,UPKu,Upton Park,Station entry / exit,Gateline,"11,856","11,565",8904.444444,6062.333333,"11,437","10,865",8333.444444,5965,"4,784,244","2,021"
LU,740,UXBu,Uxbridge,Station entry / exit,Gateline,"8,560","8,856","6,312",3910.5,"8,491","8,355","5,901","4,039","3,486,758","2,021"
LU,777,VUXu,Vauxhall LU,Station entry / exit,Gateline,"32,213","33,764","29,566","20,585","30,472","30,516","27,108","20,239","13,623,576","2,021"
LU,741,VICu,Victoria LU,Station entry / exit,Gateline,"73,591","77,402","76,219",52525.66667,"76,355","77,247","74,958",55658.44444,"33,480,926","2,021"
LU,742,WALu,Walthamstow Central,Station entry / exit,Gateline,18396.57895,18809.4,16383.3,11064.11111,18440.26316,18434.1,15956.3,11411.33333,"7,906,474","2,021"
LU,743,WANu,Wanstead,Station entry / exit,Gateline,"2,668","2,689","2,446",1654,"2,822","2,853",2463.111111,1696.777778,"1,181,072","2,021"
LU,745,WSTu,Warren Street,Station entry / exit,Gateline,"17,843","16,431","9,750","6,907","18,688","17,498","9,706","6,713","7,038,704","2,021"
LU,746,WARu,Warwick Avenue,Station entry / exit,Gateline,"3,987","4,057","3,458","2,296","3,863","3,727","3,300","2,443","1,673,860","2,021"
LU,747,WLOu,Waterloo LU,Station entry / exit,Gateline,"66,906","68,781","71,410","41,205","67,295","69,060","72,898","44,255","29,868,623","2,021"
LU,748,WATu,Watford,Station entry / exit,Gateline,"2,441","2,381","1,426",874,"2,433","2,412","1,447",898,"955,674","2,021"
LU,751,WEMu,Wembley Central,Station entry / exit,Gateline,"6,162","6,257","5,557","3,516","6,511","6,699","5,677","3,605","2,708,193","2,021"
LU,752,WPKu,Wembley Park,Station entry / exit,Gateline,"17,402","20,104",18390.9,12475.2,"17,187","19,866",17867.7,11983.2,"7,894,562","2,021"
LU,753,WACu,West Acton,Station entry / exit,Gateline,"1,754","1,753","1,334",812,"1,725","1,603","1,239",841,"709,948","2,021"
LU,755,WBTu,West Brompton,Station entry / exit,Manual Count,"6,364","6,367","6,042",3727.6,"6,531","6,002","5,733",3360.2,"2,734,932","2,021"
LU,756,WFYu,West Finchley,Station entry / exit,Gateline,"1,786","1,727","1,303",879,"1,694","1,528","1,150",862,"705,772","2,021"
LU,757,WHMu,West Ham,Station entry / exit,Gateline,"6,745","6,808",4283.3,3173.3,"6,770","6,751",4139.3,3109.6,"2,718,754","2,021"
LU,758,WHDu,West Hampstead LU,Station entry / exit,Gateline,"10,964","10,931","9,311","6,265","10,219","9,890","8,423","5,888","4,472,941","2,021"
LU,759,WHRu,West Harrow,Station entry / exit,Scaled,"1,231","1,392","1,055",676,"1,375","1,432","1,129",865,"560,543","2,021"
LU,760,WKNu,West Kensington,Station entry / exit,Gateline,4854.4,5050.7,4310.625,3202.272727,4617.9,4390.2,3591,2996.090909,"2,028,753","2,021"
LU,762,WRPu,West Ruislip,Station entry / exit,Gateline,"1,685","1,640","1,438",825,"1,745",1647.857143,"1,363",823.3333333,"708,681","2,021"
LU,754,WBPu,Westbourne Park,Station entry / exit,Gateline,4530.473684,4625.818182,3489.727273,2224.6,4265.736842,4227.545455,3220,2233.6,"1,823,204","2,021"
LU,761,WMSu,Westminster,Station entry / exit,Gateline,"17,557","15,340","16,572","12,037","18,418","16,311","17,146","11,840","7,699,650","2,021"
LU,764,WCTu,White City,Station entry / exit,Gateline,"11,840","10,260","8,191","5,393","11,328","10,045","8,056","5,412","4,624,537","2,021"
LU,763,WCLu,Whitechapel,Station entry / exit,Gateline,15538.11765,15167.81818,9968.125,6933.5,15384.64706,15056.54545,10052.875,7019.333333,"6,205,116","2,021"
LU,765,WLGu,Willesden Green,Station entry / exit,Gateline,"8,044","8,228","6,748",4885.090909,"7,935","7,743","6,143",4808.090909,"3,384,122","2,021"
LU,766,WJNu,Willesden Junction,Station entry / exit,Gateline,6478.6,6480.625,4837.571429,3147.285714,6361.933333,6149,4523,3178.428571,"2,631,398","2,021"
LU,767,WIMu,Wimbledon,LU boarding / alighting,Scaled,"16,583","15,949","14,063",8422.729499,"17,177","16,558","14,561",9069.054153,"7,056,386","2,021"
LU,768,WMPu,Wimbledon Park,Station entry / exit,Gateline,"2,555","2,400","2,115","1,257","2,553","2,331","2,038","1,344","1,053,984","2,021"
LU,770,WGNu,Wood Green,Station entry / exit,Gateline,"12,368","13,406","12,284","8,393","11,985","12,810","11,952","8,259","5,433,153","2,021"
LU,599,WDLu,Wood Lane,Station entry / exit,Gateline,"4,727","4,596","5,027","2,902","5,242","5,144","5,649","3,263","2,194,795","2,021"
LU,769,WFDu,Woodford,Station entry / exit,Gateline,"6,481","6,284","5,441","3,378","6,364","5,909","4,924","3,330","2,663,457","2,021"
LU,771,WSPu,Woodside Park,Station entry / exit,Scaled,"3,612","3,506","2,762","1,868","6,119","5,782","4,509","3,682","2,015,727","2,021"
LU,831,NIEu,Nine Elms,Station entry / exit,Gateline,"2,754","2,933","2,738","1,998","2,461","2,530","2,348","1,811","1,163,116","2,021"
LU,832,BPSu,Battersea Power Station,Station entry / exit,Gateline,"5,262","5,337",4518.25,3109.222222,"4,911","5,016",4369.25,2905.444444,"2,177,911","2,021"
LO,1404,ACCr,Acton Central,Station entry / exit,Gateline,"2,486","2,487","1,969","1,333","2,432","2,294","1,805","1,315","1,167,174","2,021"
LO,5397,ANYr,Anerley,Station entry / exit,Scaled,"1,725","1,548",1045.96311,1325.496946,"1,762","1,517",887.0838932,1471.34486,"821,918","2,021"
LO,514,BKGu,Barking,LO boarding / alighting,Scale_earlier,"4,192","4,847","3,675",2709.047115,"4,259","4,390","3,165",2462.897449,"2,081,131","2,021"
LO,5420,BAKr,Battersea Park,LO boarding / alighting,Loadweigh,20,23,0,9.5,14,13,0,0,"6,842","2,021"
LO,6961,BETr,Bethnal Green LO,Station entry / exit,Gateline,"2,054","2,089","1,660",1281.763636,"2,228","2,312",1858.71,1373.209091,"1,047,192","2,021"
LO,522,BHRu,Blackhorse Road,LO boarding / alighting,Scaled,2947.288386,2945.064225,2757.251296,1658.743727,3357.320119,3326.791497,3233.633031,1882.315172,"1,550,700","2,021"
LO,5404,BCYr,Brockley,Station entry / exit,Gateline,"4,778","5,115","4,536","2,993","4,400","4,342","3,743","2,886","2,280,512","2,021"
LO,1437,BSYr,Brondesbury,Station entry / exit,Gateline,3896.412632,4101.48,3406.2,2054.28,3705.063158,3746.283333,2971.383333,1942.616667,"1,838,214","2,021"
LO,1438,BSPr,Brondesbury Park,Station entry / exit,Scaled,"2,202","2,296",1138.432935,825.460119,"2,172","2,246",1114.891524,927.9603831,"984,626","2,021"
LO,6958,BCVr,Bruce Grove,Station entry / exit,Manual Count,"3,116","2,720","2,113",2224,"2,698","2,561","1,829",1752,"1,378,067","2,021"
LO,6913,BHKr,Bush Hill Park,Station entry / exit,Scaled,"1,767","1,581","1,402",855.7200784,"1,489","1,278","1,033",760.0971973,"753,674","2,021"
LO,1395,BSHr,Bushey,LO boarding / alighting,Scaled,551,644,"1,190",469,989,608,"1,022",401.2096571,"396,594","2,021"
LO,1439,CIRr,Caledonian Road & Barnsbury,Station entry / exit,Manual Count,"2,678","3,209",2289.6,1350.6,"2,806","3,278",2176.4,1475,"1,350,071","2,021"
LO,6962,CBHr,Cambridge Heath,Station entry / exit,Manual Count,"1,806","1,756",1470.8,1240,"1,805","1,871",1513.6,1235,"889,589","2,021"
LO,1440,CMDr,Camden Road,Station entry / exit,Gateline,5649.534,5742.6,5293.2,3383.856,5772.48,6065.966667,5722.5,3584.7,"2,853,286","2,021"
LO,788,CWRu,Canada Water,LO boarding / alighting,Scaled,24577.92793,24570.60364,24161.14831,12310.92851,23071.93553,25541.85315,26684.52031,13052.45854,"11,980,069","2,021"
LO,1441,CNNr,Canonbury,Station entry / exit,Gateline,"3,693","4,039",3603.6,2441.475,"3,408","3,498",3286.15,2450.04375,"1,803,938","2,021"
LO,1442,CPKr,Carpenders Park,Station entry / exit,Gateline,1664.905263,1688.175,1219.2,706.752,1631.7,1626.05625,1137.5,718.305,"766,704","2,021"
LO,6814,CHNr,Cheshunt,LO boarding / alighting,Scaled,549,570,592,528,680,698,868,827,"340,289","2,021"
LO,6914,CHIr,Chingford,Station entry / exit,Gateline,"2,742","2,644","2,266","1,416","2,622","2,514","2,134","1,410","1,279,317","2,021"
LO,5301,CLPr,Clapham High Street,Station entry / exit,Manual Count,"2,272","2,601","2,277",1492,"2,426","3,001","2,650",1769,"1,231,647","2,021"
LO,5595,CLJr,Clapham Junction,LO boarding / alighting,Loadweigh,21189.5,"21,132",22222.5,18492,"18,674",18320,20588,15935,"10,438,622","2,021"
LO,6926,CPTr,Clapton,Station entry / exit,Scaled,2528.84384,2485.522575,2244.918536,1505.035897,2201.753306,2166.475813,1904.581104,1391.280281,"1,157,488","2,021"
LO,7406,CRHr,Crouch Hill,Station entry / exit,Scaled,"1,472","1,527","1,321",691.4836761,"1,526","1,579","1,339",784.7676492,"727,117","2,021"
LO,5356,CYPr,Crystal Palace,LO boarding / alighting,Loadweigh,"3,001","2,889",3436,2830,"3,375","2,940",3498.5,3004.5,"1,667,100","2,021"
LO,1443,DLJr,Dalston Junction,Station entry / exit,Gateline,"6,142","7,083","6,721","4,427","5,963","7,079","6,892","4,366","3,212,644","2,021"
LO,1429,DLKr,Dalston Kingsland,Station entry / exit,Gateline,"7,883","8,757",8452.62,5186.916,"7,678","8,624",8605.40625,5243.175,"4,048,993","2,021"
LO,5421,DMKr,Denmark Hill,LO boarding / alighting,Scaled,9501.569855,"9,718",5356.762893,4738.960385,9859.335921,10144.09113,5497.979659,4748.663663,"4,447,266","2,021"
LO,6941,EDRr,Edmonton Green,LO boarding / alighting,Scaled,"4,761","4,724","4,096","2,968","4,959","4,952","3,701","2,814","2,348,713","2,021"
LO,7473,EMPr,Emerson Park,Station entry / exit,Manual Count,519,479,257,102,340,329,162,102,"183,964","2,021"
LO,6959,ENFr,Enfield Town,Station entry / exit,Gateline,"3,163","3,199","2,324","1,874","2,886","2,829","1,921","1,684","1,437,473","2,021"
LO,1444,EUSr,Euston NR,LO boarding / alighting,Scale_earlier,"3,533","3,421","4,220","2,517","4,600","4,668","5,793","2,829","2,116,277","2,021"
LO,1445,FNYr,Finchley Road & Frognal,Station entry / exit,Scaled,"3,026","3,122","1,724","1,381","3,282","3,382","1,946","1,465","1,445,981","2,021"
LO,5362,FOHr,Forest Hill,LO boarding / alighting,Scaled,3328.894533,3421.438705,3122.667915,2408.024485,3428.310357,3527.193949,3049.863778,2455.234781,"1,701,565","2,021"
LO,1409,GPOr,Gospel Oak,Station entry / exit,Gateline,"3,776","3,916",3068.52,2219.184,"3,563","3,610",2735.833333,2123.835,"1,777,739","2,021"
LO,591,GUNu,Gunnersbury,LO boarding / alighting,Scaled,"1,775","1,721",1869.894044,1828.677289,"2,088","1,999","1,899",1009.581506,"974,571","2,021"
LO,6977,HKCr,Hackney Central,Station entry / exit,Gateline,"7,464","8,554",7944.96,4797.684,"7,385","8,648",8216.366667,4901.4,"3,873,150","2,021"
LO,6867,HACr,Hackney Downs,LO boarding / alighting,Scaled,"4,173","4,042",4439.057363,2331.425711,"4,361","4,459",4546.748298,2341.37656,"2,128,124","2,021"
LO,6978,HKWr,Hackney Wick,Station entry / exit,Scaled,"4,158","4,229","4,156","2,447","3,755","4,284","4,476","2,578","2,034,502","2,021"
LO,1022,HGGr,Haggerston,Station entry / exit,Issue,3426.327795,3833.681834,3747.381707,2384.821419,3457.947781,"4,041",4107.776699,2375.073461,"1,815,479","2,021"
LO,1413,HDHr,Hampstead Heath,Station entry / exit,Gateline,"4,720","4,578","3,710","3,017","4,506","4,401","3,718","3,093","2,246,249","2,021"
LO,596,HARu,Harlesden,LO boarding / alighting,Scaled,"1,774","1,733","1,325",619.8517844,"1,556","1,520",961,938.4351896,"771,702","2,021"
LO,7401,HRYr,Harringay Green Lanes,Station entry / exit,Scaled,"1,827","1,750","1,926",1241.045471,"2,045","1,997","1,967",1466.423147,"976,641","2,021"
LO,597,HAWu,Harrow & Wealdstone,LO boarding / alighting,Scaled,"3,221","3,171",2970.846035,2353.359171,"4,040","3,982",3187.037288,3045.845012,"1,805,246","2,021"
LO,1398,HTEr,Hatch End,Station entry / exit,Gateline,958,992,697,408,926,962,706,430,"443,478","2,021"
