Mode,NLC,ASC,Station,Coverage,Source,Weekday (Mon-Thu) Entries,Friday Entries,Saturday Entries,Sunday Entries,Weekday (Mon-Thu) Exits,Friday Exits,Saturday Exits,Sunday Exits,Annualised En/Ex,year
LU,668,OVLu,Oval,Station entry / exit,Gateline,11921,12648,8171,5925,11690,11823,7666,5615,7027339.527,"2,018"
LU,669,OXCu,Oxford Circus,Station entry / exit,Gateline,112861,128905,91654,63452,127162,143801,101096,67672,73639832.62,"2,018"
LU,670,PADu,Paddington TfL,Station entry / exit,Gateline,79351,79918,55441,43012,77176,81242,53698,38127,47011592.92,"2,018"
LU,671,PRYu,Park Royal,Station entry / exit,Gateline,3191,3170,1972,1524,3277,3315,1933,1486,1896819.222,"2,018"
LU,672,PGRu,Parsons Green,Station entry / exit,Gateline,11214,11161,6988,4379,10702,10253,6408,4224,6357956.348,"2,018"
LU,673,PERu,Perivale,Station entry / exit,Gateline,4194,4174,2761,1750,4079,3956,2598,1725,2425638.215,"2,018"
LU,674,PICu,Piccadilly Circus,Station entry / exit,Gateline,53439,67693,62019,43131,53685,67536,64465,39884,36004484.58,"2,018"
LU,776,PIMu,Pimlico,Station entry / exit,Gateline,18204,17278,10504,8315,16999,15839,9967,7989,10282108.32,"2,018"
LU,675,PINu,Pinner,Station entry / exit,Gateline,6062,6212,3220,1903,5877,6009,3029,1832,3366920.56,"2,018"
LU,676,PLWu,Plaistow,Station entry / exit,Gateline,10060,10257,6686,4683,9596,9435,6146,4550,5815124.425,"2,018"
LU,677,PRDu,Preston Road,Station entry / exit,Gateline,5537,5670,3545,2568,5328,5363,3275,2514,3200118.37,"2,018"
LU,678,PUTu,Putney Bridge,Station entry / exit,Gateline,8746,8512,6047,4201,9049,8699,5909,4101,5278187.596,"2,018"
LU,680,QPKu,Queen's Park,Station entry / exit,Gateline,9119,9270,6290,4396,8239,8025,5528,4278,5183914.401,"2,018"
LU,679,QBYu,Queensbury,Station entry / exit,Gateline,7144,7098,4718,3059,7072,7009,4561,2944,4173050.609,"2,018"
LU,681,QWYu,Queensway,Station entry / exit,Gateline,11396,12969,11299,10064,11771,13256,11691,9675,7661883.662,"2,018"
LU,682,RCPu,Ravenscourt Park,Station entry / exit,Gateline,5426,5612,3231,2189,5229,5369,3055,2147,3087531.724,"2,018"
LU,683,RAYu,Rayners Lane,Station entry / exit,Gateline,6796,6797,4292,2894,6574,6540,4086,2851,3912651.71,"2,018"
LU,684,REDu,Redbridge,Station entry / exit,Gateline,4751,4818,3151,2468,4345,4343,2824,2272,2715367.627,"2,018"
LU,685,RPKu,Regent's Park,Station entry / exit,Gateline,5782,5443,2977,2161,6330,6103,3564,2356,3460613.91,"2,018"
LU,686,RMDu,Richmond,LU boarding / alighting,Scaled,11530,11358,16897,7332,12086,11856,16154,7068,7998532.23,"2,018"
LU,687,RKYu,Rickmansworth,Station entry / exit,Gateline,4050,4189,2097,1227,3990,4072,1979,1194,2256420.003,"2,018"
LU,688,RODu,Roding Valley,Station entry / exit,Gateline,797,857,283,148,937,1025,243,161,459285.8669,"2,018"
LU,690,ROYu,Royal Oak,Station entry / exit,Gateline,4613,4459,2658,1861,4332,4074,2473,1832,2587511.719,"2,018"
LU,691,RUIu,Ruislip,Station entry / exit,Gateline,3256,3241,2255,1334,3304,3180,2217,1316,1929048.962,"2,018"
LU,692,RUGu,Ruislip Gardens,Station entry / exit,Gateline,1914,1863,1195,710,1663,1583,1028,690,1039276.215,"2,018"
LU,693,RUMu,Ruislip Manor,Station entry / exit,Gateline,3231,3268,2065,1140,3262,3179,1952,1136,1872803.959,"2,018"
LU,694,RSQu,Russell Square,Station entry / exit,Gateline,19975,19282,13298,11396,19529,19636,13423,10555,11896107.96,"2,018"
LU,698,SVSu,Seven Sisters,Station entry / exit,Gateline,28655,30028,24911,18998,27137,28602,22828,17228,17536698.92,"2,018"
LU,700,SBCu,Shepherd's Bush LU,Station entry / exit,Gateline,30849,34115,30291,20475,29543,32568,29224,19703,19408053.27,"2,018"
LU,775,SBMu,Shepherd's Bush Market,Station entry / exit,Gateline,5724,6244,4845,3000,5427,5584,4350,2966,3426692.955,"2,018"
LU,702,SSQu,Sloane Square,Station entry / exit,Gateline,27027,26922,19272,12238,26384,26236,19270,11830,15929560.79,"2,018"
LU,703,SNBu,Snaresbrook,Station entry / exit,Gateline,4089,4078,2493,1748,3755,3669,2393,1720,2298797.037,"2,018"
LU,704,SELu,South Ealing,Station entry / exit,Gateline,5613,5817,3803,2976,5609,5715,3668,2937,3357981.277,"2,018"
LU,707,SHRu,South Harrow,Station entry / exit,Gateline,3470,3634,2376,1639,3543,3613,2361,1637,2081548.298,"2,018"
LU,708,SKNu,South Kensington,Station entry / exit,Gateline,50823,53826,42417,36326,50028,53599,44095,36320,32056413.98,"2,018"
LU,709,SKTu,South Kenton,Station entry / exit,Gateline,2141,2272,1607,1136,2522,2940,1484,1220,1389792.752,"2,018"
LU,710,SRPu,South Ruislip,Station entry / exit,Gateline,3270,3269,2278,1457,3122,3095,2128,1411,1895804.493,"2,018"
LU,711,SWMu,South Wimbledon,Station entry / exit,Gateline,8326,8343,4773,3636,7449,7637,4851,3620,4626924.586,"2,018"
LU,712,SWFu,South Woodford,Station entry / exit,Gateline,7663,8205,5046,3124,8987,9179,5764,3730,4876209.782,"2,018"
LU,705,SFSu,Southfields,Station entry / exit,Gateline,10150,10176,6820,4536,9333,8869,5882,4292,5747475.796,"2,018"
LU,706,SGTu,Southgate,Station entry / exit,Gateline,8607,8603,5787,4352,8675,8741,5922,4533,5170481.316,"2,018"
LU,784,SWKu,Southwark,Station entry / exit,Gateline,27251,26048,12433,8665,27046,26404,12486,8120,15133433.08,"2,018"
LU,695,SJPu,St. James's Park,Station entry / exit,Gateline,26873,23069,8887,6552,25696,22742,8421,6530,14169246.84,"2,018"
LU,696,SJWu,St. John's Wood,Station entry / exit,Gateline,12536,12966,7914,6019,12761,13110,8130,6268,7480778.619,"2,018"
LU,697,STPu,St. Paul's,Station entry / exit,Gateline,19231,19301,11646,9121,22402,22016,12139,8948,12081030.32,"2,018"
LU,713,STBu,Stamford Brook,Station entry / exit,Gateline,4587,4569,3113,2050,4291,4078,2723,1977,2621529.315,"2,018"
LU,714,STAu,Stanmore,Station entry / exit,Gateline,6064,6256,4964,3653,6057,6323,4932,3715,3762665.037,"2,018"
LU,715,STGu,Stepney Green,Station entry / exit,Gateline,10779,10825,6868,4919,9902,9392,6012,4648,6081225.137,"2,018"
LU,716,STKu,Stockwell,Station entry / exit,Gateline,19562,20482,13392,9941,15223,15874,11995,9410,10565894.32,"2,018"
LU,717,SPKu,Stonebridge Park,Station entry / exit,Gateline,4326,4322,2521,1744,3938,3882,2293,1609,2391234.056,"2,018"
LU,719,SFDu,Stratford,Station entry / exit,Gateline,97360,106077,86135,67277,96127,106571,86583,66427,61553342.1,"2,018"
LU,720,SHLu,Sudbury Hill,Station entry / exit,Gateline,3008,2975,2107,1332,2998,2886,1976,1321,1776549.625,"2,018"
LU,721,STNu,Sudbury Town,Station entry / exit,Gateline,3030,3041,2034,1401,2561,2514,1657,1200,1654830.414,"2,018"
LU,723,SWCu,Swiss Cottage,Station entry / exit,Gateline,12169,12503,7921,5594,11611,11811,7620,5543,7034394.312,"2,018"
LU,724,TEMu,Temple,Station entry / exit,Gateline,16497,15100,5714,3504,16813,16129,6115,3484,8957016.654,"2,018"
LU,725,THBu,Theydon Bois,Station entry / exit,Gateline,1501,1534,1254,670,1424,1426,1163,686,888999.6192,"2,018"
LU,726,TBEu,Tooting Bec,Station entry / exit,Gateline,13070,13482,9418,6364,12097,11979,8656,6397,7570364.732,"2,018"
LU,727,TBYu,Tooting Broadway,Station entry / exit,Gateline,25389,26695,18669,12850,25117,25787,17925,12971,15218283.78,"2,018"
LU,728,TCRu,Tottenham Court Road,Station entry / exit,Gateline,64079,70650,56352,34972,60944,66789,50517,32898,38649304.35,"2,018"
LU,729,TTHu,Tottenham Hale LU,Station entry / exit,Gateline,22228,22597,15128,12227,21108,22035,13637,10661,12965971.02,"2,018"
LU,730,TOTu,Totteridge & Whetstone,Station entry / exit,Gateline,4384,4417,2518,1644,4010,4052,2365,1558,2418680.071,"2,018"
LU,731,THLu,Tower Hill,Station entry / exit,Gateline,33694,36653,30833,22391,34129,38875,31845,21267,21524392.29,"2,018"
LU,733,TPKu,Tufnell Park,Station entry / exit,Gateline,6850,7201,5258,3728,6236,6200,4512,3454,3980735.223,"2,018"
LU,734,TGRu,Turnham Green,Station entry / exit,Gateline,9739,10146,6629,4624,9792,10491,6732,4731,5816380.756,"2,018"
LU,735,TPLu,Turnpike Lane,Station entry / exit,Gateline,15989,17061,12960,10076,16081,16757,12498,10012,9948987.15,"2,018"
LU,736,UPMu,Upminster,Station entry / exit,Gateline,7174,6946,4431,2703,7893,7644,4537,2746,4336856.931,"2,018"
LU,737,UPBu,Upminster Bridge,Station entry / exit,Gateline,2192,2034,729,413,2137,1923,680,413,1153892.32,"2,018"
LU,738,UPYu,Upney,Station entry / exit,Gateline,4758,4749,2796,1833,4251,4177,2446,1586,2595098.029,"2,018"
LU,739,UPKu,Upton Park,Station entry / exit,Gateline,16572,16832,12175,8296,15663,15435,11214,7744,9693275.334,"2,018"
LU,740,UXBu,Uxbridge,Station entry / exit,Gateline,13962,13739,8350,5245,13462,12796,7719,5361,7914647.93,"2,018"
LU,777,VUXu,Vauxhall LU,Station entry / exit,Gateline,51405,54498,39053,26816,49050,49901,35215,25926,30407333.7,"2,018"
LU,741,VICu,Victoria LU,Station entry / exit,Gateline,133617,140347,98306,75649,140840,144533,93438,77277,82964036.37,"2,018"
LU,742,WALu,Walthamstow Central,Station entry / exit,Gateline,26132,26860,18644,13366,30613,31263,22209,16428,17123414.12,"2,018"
LU,743,WANu,Wanstead,Station entry / exit,Gateline,4515,4574,3032,2175,4610,4605,2929,2187,2703432.476,"2,018"
LU,745,WSTu,Warren Street,Station entry / exit,Gateline,36402,33927,13805,9931,34613,32559,13042,9157,19376983.22,"2,018"
LU,746,WARu,Warwick Avenue,Station entry / exit,Gateline,6680,6838,4956,3331,6191,6238,4778,3541,3912071.865,"2,018"
LU,747,WLOu,Waterloo LU,Station entry / exit,Scaled,136416,136210,91883,51487,126587,126062,89091,53774,77373118.83,"2,018"
LU,748,WATu,Watford,Station entry / exit,Gateline,3124,3296,1626,1068,2874,3024,1588,1014,1705035.36,"2,018"
LU,751,WEMu,Wembley Central,Station entry / exit,Gateline,8612,8821,7095,5285,9133,9302,7307,5695,5513701.464,"2,018"
LU,752,WPKu,Wembley Park,Station entry / exit,Gateline,24895,26851,21772,17161,23817,26157,21687,16041,15473222.47,"2,018"
LU,753,WACu,West Acton,Station entry / exit,Gateline,2768,2862,1774,1325,2613,2670,1728,1298,1596024.428,"2,018"
LU,755,WBTu,West Brompton,Station entry / exit,Gateline,8818,9015,5932,3891,8949,8969,5638,3597,5213438.195,"2,018"
LU,756,WFYu,West Finchley,Station entry / exit,Gateline,2874,2856,1537,1078,2653,2592,1396,1081,1581383.332,"2,018"
LU,757,WHMu,West Ham,Station entry / exit,Gateline,7347,7499,5073,3942,7720,7913,5606,4190,4549176.984,"2,018"
LU,758,WHDu,West Hampstead LU,Station entry / exit,Gateline,18025,18282,12335,8620,16622,16572,11190,8134,10317092.33,"2,018"
LU,759,WHRu,West Harrow,Station entry / exit,Gateline,2386,2414,1678,960,3139,2999,1746,1029,1596410.991,"2,018"
LU,760,WKNu,West Kensington,Station entry / exit,Gateline,7687,8212,6163,4457,7273,7243,5333,4113,4583967.707,"2,018"
LU,762,WRPu,West Ruislip,Station entry / exit,Gateline,2554,2514,2065,1171,2189,2246,1751,1004,1435407.256,"2,018"
LU,754,WBPu,Westbourne Park,Station entry / exit,Gateline,7203,7410,4476,2998,6532,6557,4133,2887,4018763.416,"2,018"
LU,761,WMSu,Westminster,Station entry / exit,Gateline,40511,38392,27963,23983,40392,39079,27770,22752,24497646.15,"2,018"
LU,764,WCTu,White City,Station entry / exit,Gateline,15221,14754,8071,5591,14106,13911,7808,5519,8389589.623,"2,018"
LU,763,WCLu,Whitechapel,Station entry / exit,Gateline,22756,22118,12964,8747,22658,22320,13758,9195,13130308.87,"2,018"
LU,765,WLGu,Willesden Green,Station entry / exit,Gateline,13330,14071,9818,7853,12703,13193,9179,7529,7950839.946,"2,018"
LU,766,WJNu,Willesden Junction,Station entry / exit,Gateline,8626,8732,5909,3873,8200,8168,5440,3797,4984205.985,"2,018"
LU,767,WIMu,Wimbledon,LU boarding / alighting,Scaled,18252,17832,15454,9858,20507,20111,16488,10681,11900166.88,"2,018"
LU,768,WMPu,Wimbledon Park,Station entry / exit,Gateline,3700,3706,2607,1757,3519,3404,2396,1750,2155333.624,"2,018"
LU,770,WGNu,Wood Green,Station entry / exit,Gateline,18780,20386,15593,12029,17810,19427,14889,11451,11447694.19,"2,018"
LU,599,WDLu,Wood Lane,Station entry / exit,Gateline,6924,7260,6105,3468,7853,7986,6553,3621,4524340.273,"2,018"
LU,769,WFDu,Woodford,Station entry / exit,Gateline,9601,9635,6606,4275,9387,9404,6257,4209,5619040.043,"2,018"
LU,771,WSPu,Woodside Park,Station entry / exit,Gateline,6083,6249,3632,2618,7813,7703,4379,3503,4040169.375,"2,018"
LO,1404,ACCr,Acton Central,Station entry / exit,Gateline,3214,3336,2355,1297,3043,3012,2053,1245,1845815.937,"2,018"
LO,5397,ANYr,Anerley,Station entry / exit,Scaled,2082,1917,1107,1429,1966,1811,992,1504,1220019.886,"2,018"
LO,514,BKGu,Barking,LO boarding / alighting,Loadweigh,5244,5093,4069,3151,4838,4703,3726,2626,3088766.713,"2,018"
LO,5420,BAKr,Battersea Park,LO boarding / alighting,Loadweigh,24,28,0,11,19,21,0,0,10910.27597,"2,018"
LO,6961,BETr,Bethnal Green LO,Station entry / exit,Gateline,2200,2116,1548,1072,2327,2324,1708,1151,1357219.02,"2,018"
LO,522,BHRu,Blackhorse Road,LO boarding / alighting,Manual Count,3841,3841,2862,1979,4256,4256,3412,2154,2456839.667,"2,018"
LO,5404,BCYr,Brockley,Station entry / exit,Gateline,7427,7818,5982,3990,6564,6231,4609,3598,4254717.975,"2,018"
LO,1437,BSYr,Brondesbury,Station entry / exit,Gateline,5300,5469,4031,2404,4929,4933,3501,2298,3059656.552,"2,018"
LO,1438,BSPr,Brondesbury Park,Station entry / exit,Manual Count,2729,2729,1215,868,2702,2702,1156,909,1511169.773,"2,018"
LO,6958,BCVr,Bruce Grove,Station entry / exit,Scaled,2844,2844,1607,1038,2629,2629,1421,973,1564321.162,"2,018"
LO,6913,BHKr,Bush Hill Park,Station entry / exit,Scaled,2437,2195,1486,822,1957,1764,1100,662,1257095.514,"2,018"
LO,1395,BSHr,Bushey,Station entry / exit,Scaled,756,939,1259,492,1323,915,1194,442,665333.7319,"2,018"
LO,1439,CIRr,Caledonian Road & Barnsbury,Station entry / exit,Scaled,2892,2892,1666,744,3072,3072,1749,818,1679844.57,"2,018"
LO,6962,CBHr,Cambridge Heath,Station entry / exit,Scaled,1625,1625,1315,907,1618,1618,1285,933,997131.6378,"2,018"
LO,1440,CMDr,Camden Road,Station entry / exit,Gateline,8489,8582,6185,3936,8561,9106,6580,4012,5115422.887,"2,018"
LO,788,CWRu,Canada Water,LO boarding / alighting,Scaled,38837,38837,26791,16682,36385,36385,29502,17795,22538892.23,"2,018"
LO,1441,CNNr,Canonbury,Station entry / exit,Gateline,5405,5705,4138,2979,4752,4674,3606,2875,3108125.211,"2,018"
LO,1442,CPKr,Carpenders Park,Station entry / exit,Gateline,1947,1998,1281,751,1874,1836,1171,752,1113234.353,"2,018"
LO,6814,CHNr,Cheshunt,LO boarding / alighting,Manual Count,678,678,529,377,732,732,651,446,437038.621,"2,018"
LO,6914,CHIr,Chingford,Station entry / exit,Gateline,3855,3793,2306,1280,3554,3479,2107,1259,2123979.698,"2,018"
LO,5301,CLPr,Clapham High Street,Station entry / exit,Scaled,3406,3173,3268,1717,3555,3308,3632,1988,2192193.061,"2,018"
LO,5595,CLJr,Clapham Junction,LO boarding / alighting,Loadweigh,26007,26196,20393,13008,23161,23306,18182,10774,14878381.96,"2,018"
LO,6926,CPTr,Clapton,Station entry / exit,Scaled,3416,3351,2445,1635,2882,2830,2006,1365,1879898.48,"2,018"
LO,7406,CRHr,Crouch Hill,Station entry / exit,Manual Count,1616,1616,1212,695,1537,1537,1162,744,945138.8625,"2,018"
LO,5356,CYPr,Crystal Palace,LO boarding / alighting,Loadweigh,3587,3439,2420,1660,3485,3295,2364,1588,2094772.986,"2,018"
LO,1443,DLJr,Dalston Junction,Station entry / exit,Gateline,9608,10866,7886,4960,9048,10202,7744,4841,5730839.693,"2,018"
LO,1429,DLKr,Dalston Kingsland,Station entry / exit,Gateline,10402,11273,10042,5577,9816,10722,9780,5593,6376332.171,"2,018"
LO,5421,DMKr,Denmark Hill,LO boarding / alighting,Scaled,13046,13046,6341,5046,13010,13010,6162,5099,7382684.44,"2,018"
LO,6941,EDRr,Edmonton Green,Station entry / exit,Scaled,6453,6453,4410,2588,5644,5644,3844,2585,3568142.998,"2,018"
LO,7473,EMPr,Emerson Park,Station entry / exit,Scaled,630,588,287,146,396,367,188,107,282798.2152,"2,018"
LO,6959,ENFr,Enfield Town,Station entry / exit,Gateline,4504,4440,2767,1590,3956,3882,2405,1520,2441874.244,"2,018"
LO,1444,EUSr,Euston NR,LO boarding / alighting,Loadweigh,6266,6311,4721,3881,5756,5888,3928,3010,3652045.916,"2,018"
LO,1445,FNYr,Finchley Road & Frognal,Station entry / exit,Manual Count,4120,4120,2192,1553,4292,4292,2371,1602,2403060.696,"2,018"
LO,5362,FOHr,Forest Hill,LO boarding / alighting,Manual Count,5435,5435,4217,3175,5562,5562,3985,3132,3354861.585,"2,018"
LO,1409,GPOr,Gospel Oak,Station entry / exit,Gateline,4859,4762,3053,2150,4472,4323,2737,1944,2729451.739,"2,018"
LO,591,GUNu,Gunnersbury,LO boarding / alighting,Manual Count,3678,3678,2293,2116,4106,4106,2133,1093,2247468.574,"2,018"
LO,6977,HKCr,Hackney Central,Station entry / exit,Gateline,13089,13917,10952,6584,10576,11303,9164,5561,7269623.085,"2,018"
LO,6867,HACr,Hackney Downs,LO boarding / alighting,Scaled,5573,5656,4338,2171,5636,5720,4278,2242,3334585.851,"2,018"
LO,6978,HKWr,Hackney Wick,Station entry / exit,Scaled,2252,2142,1936,1005,1969,2046,1915,901,1296778.023,"2,018"
LO,1022,HGGr,Haggerston,Station entry / exit,Gateline,5570,5795,3865,2627,5202,5325,3832,2741,3230841.678,"2,018"
LO,1413,HDHr,Hampstead Heath,Station entry / exit,Gateline,6187,6047,4225,2936,5759,5711,4092,2808,3562301.655,"2,018"
LO,596,HARu,Harlesden,LO boarding / alighting,Manual Count,2389,2389,1625,799,2076,2076,1196,1156,1308315.881,"2,018"
LO,7401,HRYr,Harringay Green Lanes,Station entry / exit,Scaled,1865,1865,1886,1308,1962,1962,1780,1335,1228323.282,"2,018"
LO,597,HAWu,Harrow & Wealdstone,LO boarding / alighting,Manual Count,5087,5087,4009,3217,6213,6213,4284,4129,3482550.434,"2,018"
LO,1398,HTEr,Hatch End,Station entry / exit,Gateline,1276,1262,789,461,1202,1195,733,450,715588.5871,"2,018"
LO,1434,HDLr,Headstone Lane,Station entry / exit,Scaled,1100,1100,734,397,1039,1039,646,382,620534.0146,"2,018"
LO,6919,HIPr,Highams Park,Station entry / exit,Gateline,5336,5264,2975,1698,4488,4332,2615,1631,2801865.075,"2,018"
LO,603,HBYu,Highbury & Islington,LO boarding / alighting,Scaled,37814,33962,25679,17926,37689,28620,24292,15313,22241756.18,"2,018"
LO,6979,HMNr,Homerton,Station entry / exit,Gateline,9022,9215,6589,4069,7952,7514,5652,3861,5070912.823,"2,018"
LO,5418,HPAr,Honor Oak Park,Station entry / exit,Gateline,5424,5403,3853,2350,5108,4725,3296,2358,3114594.136,"2,018"
LO,1023,HOXr,Hoxton,Station entry / exit,Gateline,5179,5216,3374,2874,5080,5308,3651,3318,3114352.758,"2,018"
LO,9586,IMWr,Imperial Wharf,Station entry / exit,Gateline,5924,5772,3008,1957,5265,5112,2694,1678,3151524.937,"2,018"
LO,617,KGNu,Kensal Green,LO boarding / alighting,Manual Count,1262,1262,926,704,1515,1515,1195,972,853608.4057,"2,018"
LO,1448,KNRr,Kensal Rise,Station entry / exit,Scaled,4750,4393,4173,1957,4778,4422,4098,1667,2874085.309,"2,018"
LO,618,OLYu,Kensington (Olympia),LO boarding / alighting,Manual Count,5471,5471,2649,1757,6194,6194,2822,1847,3253772.568,"2,018"
LO,1449,KTWr,Kentish Town West,Station entry / exit,Scaled,3638,3638,2413,1497,3792,3792,2499,1494,2174958.687,"2,018"
LO,620,KETu,Kenton,Station entry / exit,Scaled,1360,1316,641,662,1735,1672,581,546,864373.855,"2,018"
LO,621,KEWu,Kew Gardens,LO boarding / alighting,Manual Count,2475,2475,2148,1636,2146,2146,2016,1248,1455652.882,"2,018"
LO,1415,KBNr,Kilburn High Road,Station entry / exit,Gateline,1338,1400,985,689,1355,1337,937,726,811125.9152,"2,018"
LO,7402,LEMr,Leyton Midland Road,Station entry / exit,Gateline,2264,2160,1639,963,2297,2093,1511,983,1346936.327,"2,018"
LO,7403,LERr,Leytonstone High Road,Station entry / exit,Gateline,1627,1486,1162,670,1667,1451,1115,686,970483.5301,"2,018"
LO,6965,LSTr,Liverpool Street NR,LO boarding / alighting,Manual Count,22285,19654,17212,10516,20644,18024,16217,10347,12983083.58,"2,018"
LO,6966,LOFr,London Fields,Station entry / exit,Manual Count,2947,2947,2024,1443,2977,2977,2352,1662,1791071.455,"2,018"
LO,5150,NWXr,New Cross,LO boarding / alighting,Loadweigh,4580,4807,2122,2006,4699,4716,2328,2264,2660707.345,"2,018"
LO,5345,NXGr,New Cross Gate,LO boarding / alighting,Scaled,9016,9016,7528,4428,10434,10434,7501,4493,5850997.555,"2,018"
LO,659,NWBu,North Wembley,Station entry / exit,Scaled,1017,1015,611,455,898,892,531,427,559948.1901,"2,018"
LO,5376,NWDr,Norwood Junction,LO boarding / alighting,Scaled,2640,2640,1715,1181,2273,2273,1522,1003,1447590.864,"2,018"
LO,5423,PMRr,Peckham Rye,LO boarding / alighting,Scaled,5953,5953,5299,3839,7134,7134,5917,4719,4113511.969,"2,018"
LO,5378,PNWr,Penge West,Station entry / exit,Scaled,1409,1409,1228,748,1228,1228,975,714,813443.142,"2,018"
LO,680,QPKu,Queen's Park,LO boarding / alighting,Scaled,3549,3444,2577,2030,3309,3283,2132,2107,2082414.443,"2,018"
LO,5424,QRPr,Queens Road Peckham,Station entry / exit,Scaled,3464,2744,2744,1835,3358,2579,2579,1902,2084055.812,"2,018"
LO,6967,RECr,Rectory Road,Station entry / exit,Scaled,1931,1315,1315,848,1807,1059,1059,779,1095420.673,"2,018"
LO,686,RMDu,Richmond,LO boarding / alighting,Loadweigh,5925,5874,4944,2738,5790,5831,5034,2767,3575191.229,"2,018"
LO,6886,RMFr,Romford,LO boarding / alighting,Manual Count,1052,1052,438,261,1195,1195,526,222,612230.6188,"2,018"
LO,1039,ROEr,Rotherhithe,Station entry / exit,Gateline,3205,3376,2398,1718,2764,2791,2083,1598,1817188.531,"2,018"
LO,698,SVSu,Seven Sisters,LO boarding / alighting,Manual Count,9757,8608,7532,4607,21443,18719,16842,10750,9449023.123,"2,018"
LO,1082,SDEr,Shadwell LO,Station entry / exit,Gateline,8914,9505,7100,5102,8676,9192,6697,4774,5388662.542,"2,018"
LO,9587,SPBr,Shepherd's Bush NR,Station entry / exit,Gateline,13168,13321,12033,7162,13299,13724,11942,7012,8230210.125,"2,018"
LO,1024,SDCr,Shoreditch High Street,Station entry / exit,Gateline,14171,15851,11495,9024,14482,17202,12758,8600,8937833.246,"2,018"
LO,6972,SLVr,Silver Street,Station entry / exit,Manual Count,4452,4452,2774,1818,4340,4340,2646,1839,2560390.737,"2,018"
LO,1452,SATr,South Acton,Station entry / exit,Manual Count,2373,2373,1838,1364,2532,2532,1718,1439,1490942.314,"2,018"
LO,1451,SOHr,South Hampstead,Station entry / exit,Manual Count,885,885,538,462,823,823,547,430,507714.037,"2,018"
LO,709,SKTu,South Kenton,LO boarding / alighting,Manual Count,671,671,474,782,1073,1073,679,791,552562.0298,"2,018"
LO,7404,STOr,South Tottenham,Station entry / exit,Gateline,2741,2381,1550,1052,2771,2421,1536,995,1578272.798,"2,018"
LO,6947,SBUr,Southbury,Station entry / exit,Gateline,1797,1769,1801,988,1828,1768,1655,1018,1138675.572,"2,018"
LO,6973,SJSr,St James Street,Station entry / exit,Gateline,2242,2254,1553,914,2144,2030,1318,877,1283743.622,"2,018"
LO,6968,SMHr,Stamford Hill,Station entry / exit,Manual Count,1690,1690,951,818,1572,1572,859,717,948856.0804,"2,018"
LO,6934,SKWr,Stoke Newington,Station entry / exit,Scaled,2577,2513,1781,1362,2155,2105,1838,1316,1446190.873,"2,018"
LO,717,SPKu,Stonebridge Park,Station entry / exit,Scaled,1434,1404,517,391,1346,1319,485,345,754933.1664,"2,018"
LO,719,SFDu,Stratford,LO boarding / alighting,Loadweigh,27523,28935,21808,13222,26819,27509,21172,12999,16457668.54,"2,018"
LO,1083,SQEr,Surrey Quays,Station entry / exit,Gateline,8116,8729,6907,4640,7155,7526,6167,4159,4742011.451,"2,018"
LO,5437,SYDr,Sydenham,LO boarding / alighting,Scaled,4397,4397,3657,2139,5320,5320,3406,2437,2907347.168,"2,018"
LO,6949,TEOr,Theobalds Grove,Station entry / exit,Manual Count,1318,1318,829,538,1200,1200,771,492,734753.9834,"2,018"
LO,6952,TURr,Turkey Street,Station entry / exit,Manual Count,2110,2110,1461,948,2078,2078,1340,904,1235516.34,"2,018"
LO,736,UPMu,Upminster,LO boarding / alighting,Manual Count,936,936,527,216,1009,1009,498,254,541651.7539,"2,018"
LO,1524,UHLr,Upper Holloway,Station entry / exit,Scaled,2113,2113,1593,1044,1962,1962,1567,1022,1235902.545,"2,018"
LO,742,WALu,Walthamstow Central,LO boarding / alighting,Manual Count,8169,7203,6305,3856,10845,9467,8519,5439,5753915.409,"2,018"
LO,7407,WMWr,Walthamstow Queen's Road,Station entry / exit,Scaled,3355,3355,2031,1450,3538,3538,2124,1510,2007297.676,"2,018"
LO,5372,WWRr,Wandsworth Road,Station entry / exit,Scaled,1482,912,912,574,1382,938,938,613,837918.8496,"2,018"
LO,7408,WNPr,Wanstead Park,Station entry / exit,Gateline,1833,1908,1526,954,1808,1835,1399,928,1110917.127,"2,018"
LO,1085,WPEr,Wapping,Station entry / exit,Gateline,4207,4582,3383,2371,3969,4297,3181,2232,2512597.935,"2,018"
LO,1455,WFHr,Watford High Street,Station entry / exit,Gateline,2136,2329,1996,1217,1941,2100,1870,1123,1283695.346,"2,018"
LO,1402,WFJr,Watford Junction,LO boarding / alighting,Loadweigh,2139,2239,1543,1487,2612,2888,2208,1893,1491038.865,"2,018"
LO,751,WEMu,Wembley Central,LO boarding / alighting,Scaled,2742,2293,2984,1807,2942,2457,2593,1455,1798698.993,"2,018"
LO,755,WBTu,West Brompton,LO boarding / alighting,Scaled,6345,5825,4845,3788,6827,6265,5279,3800,4034484.882,"2,018"
LO,5411,WCYr,West Croydon NR,LO boarding / alighting,Loadweigh,6762,6694,4304,2604,6142,6223,4173,2539,3772252.054,"2,018"
LO,1421,WHDr,West Hampstead LO,Station entry / exit,Gateline,9969,9579,7181,3871,8040,7693,6759,3643,5382676.373,"2,018"
LO,6956,WHLr,White Hart Lane,Station entry / exit,Gateline,4690,4713,2566,1589,3640,3537,1841,1211,2358598.907,"2,018"
