,COUNTS (LU/LO/DLR/TfL Rail)--2023 // Station annualised entries and exits,,,,,,,,,,,,,,,,,
,(C) Copyright Transport for London 2024,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,Counts by Station,,,,,,,,,,,,,,,,,
,version 20240403,,,,,Typical,,,,,,,,,,,,
,,,,,,Monday,Midweek (Tue-Thu),Friday,Saturday,Sunday,Monday,Midweek (Tue-Thu),Friday,Saturday,Sunday,Weekly,12-week,Annualised
Mode,NLC,ASC,Station,Coverage,Source,Entries,Entries,Entries,Entries,Entries,Exits,Exits,Exits,Exits,Exits,En/Ex,En/Ex,En/Ex
LU,642,MLEu,Mile End,Station entry/exit,Gateline,"17,667","19,368","19,188","15,373","11,036","17,509","18,916","18,369","14,801","11,365","240,160","2,746,510","11,145,822"
LU,643,MHEu,Mill Hill East,Station entry/exit,Manual Count,"2,532","3,055","2,610","2,069","1,193","2,609","2,860","2,349","1,992","1,321","34,420","393,633","1,597,432"
LU,646,MPKu,Moor Park,Station entry/exit,Gateline,"1,435","1,587","1,409",742,421,"1,373","1,568","1,380",755,447,"17,427","199,295","808,774"
LU,645,MGTu,Moorgate,Station entry/exit,Gateline,"37,566","48,929","31,103","14,290","9,328","41,036","53,221","35,061","17,194","10,672","502,698","5,748,937","23,330,204"
LU,647,MORu,Morden,Station entry/exit,Gateline,"12,752","14,216","13,743","12,881","8,628","12,001","13,670","13,479","12,304","8,612","178,057","2,036,291","8,263,631"
LU,648,MCRu,Mornington Crescent,Station entry/exit,Gateline,"3,947","5,563","4,735","7,090","2,938","3,554","4,885","4,346","3,932","2,045","63,930","731,119","2,967,011"
LU,649,NEAu,Neasden,Station entry/exit,Gateline,"4,444","4,649","4,559","3,390","2,493","4,046","4,217","4,164","3,230","2,359","55,284","632,232","2,565,708"
LU,650,NEPu,Newbury Park,Station entry/exit,Gateline,"5,755","6,244","5,948","4,263","3,149","5,239","5,681","5,435","4,062","3,023","72,649","830,827","3,371,643"
LU,831,NIEu,Nine Elms,Station entry/exit,Gateline,"6,300","7,116","6,959","5,717","4,864","5,918","7,025","6,553","5,233","4,562","88,529","1,012,428","4,108,613"
LU,653,NACu,North Acton,Station entry/exit,Gateline,"9,206","9,784","9,727","7,332","5,524","9,220","9,666","9,599","7,133","5,702","121,794","1,392,854","5,652,447"
LU,654,NELu,North Ealing,Station entry/exit,Gateline,"1,000","1,077","1,152",817,491,975,"1,041","1,001",751,508,"13,050","149,237","605,628"
LU,789,NOGu,North Greenwich,Station entry/exit,Gateline,"24,703","37,187","39,217","41,088","24,360","25,474","40,086","42,612","44,760","25,267","499,297","5,710,050","23,172,392"
LU,656,NHRu,North Harrow,Station entry/exit,Gateline,"2,338","2,699","2,355","1,618","1,059","2,246","2,566","2,198","1,507","1,021","30,137","344,647","1,398,638"
LU,659,NWBu,North Wembley,Station entry/exit,Gateline,"2,265","2,318","2,330","1,727","1,055","2,149","2,255","2,159","1,491","1,033","27,926","319,365","1,296,040"
LU,655,NFDu,Northfields,Station entry/exit,Gateline,"3,857","4,581","4,370","3,245","2,511","3,759","5,414","5,350","4,162","2,716","59,953","685,633","2,782,422"
LU,657,NHTu,Northolt,Station entry/exit,Gateline,"6,503","6,867","6,802","5,612","3,981","6,266","6,577","6,396","5,105","3,835","84,831","970,145","3,937,018"
LU,660,NWPu,Northwick Park,Station entry/exit,Gateline,"6,137","6,227","5,798","3,623","2,486","6,111","6,112","5,494","3,172","2,427","72,261","826,391","3,353,641"
LU,661,NWDu,Northwood,Station entry/exit,Gateline,"3,557","4,047","3,725","2,539","1,551","3,504","4,015","3,631","2,376","1,521","46,587","532,773","2,162,088"
LU,662,NWHu,Northwood Hills,Station entry/exit,Gateline,"2,351","2,638","2,461","1,603","1,078","2,271","2,565","2,340","1,552","1,087","30,353","347,124","1,408,690"
LU,663,NHGu,Notting Hill Gate,Station entry/exit,Gateline,"16,152","18,406","19,413","21,972","12,929","16,982","19,375","20,804","25,217","14,143","260,954","2,984,313","12,110,869"
LU,664,OAKu,Oakwood,Station entry/exit,Gateline,"3,442","3,739","3,787","3,423","2,563","3,450","3,881","3,987","3,572","2,634","49,716","568,557","2,307,306"
LU,665,OLDu,Old Street,Station entry/exit,Gateline,"22,003","29,670","24,364","20,568","13,377","21,768","29,556","25,902","22,712","13,080","341,455","3,904,932","15,846,905"
LU,667,OSTu,Osterley,Station entry/exit,Gateline,"2,660","2,944","2,696","2,216","1,664","2,649","2,950","2,618","2,163","1,748","36,097","412,813","1,675,267"
LU,668,OVLu,Oval,Station entry/exit,Gateline,"8,044","9,809","9,421","8,255","5,746","7,914","9,692","9,158","8,079","5,881","121,002","1,383,805","5,615,724"
LU,669,OXCu,Oxford Circus,Station entry/exit,Gateline,"64,847","84,129","74,803","76,154","47,114","71,881","93,337","85,536","95,807","52,647","1,101,186","12,593,351","51,106,043"
LU,670,PADu,Paddington TfL,Station entry/exit,Gateline,"71,505","82,171","77,763","73,620","59,269","68,344","80,840","79,416","70,937","56,149","1,046,034","11,962,629","48,546,460"
LU,671,PRYu,Park Royal,Station entry/exit,Gateline,"2,450","2,734","2,790","2,366","1,559","2,589","2,915","2,926","2,450","1,574","35,650","407,705","1,654,538"
LU,672,PGRu,Parsons Green,Station entry/exit,Gateline,"8,583","10,077","9,359","7,570","4,726","8,604","10,024","8,968","7,162","4,719","119,993","1,372,256","5,568,858"
LU,673,PERu,Perivale,Station entry/exit,Gateline,"2,830","3,092","3,000","2,297","1,456","2,764","3,014","2,875","2,120","1,452","37,112","424,419","1,722,368"
LU,674,PICu,Piccadilly Circus,Station entry/exit,Gateline,"34,896","42,612","44,568","53,654","31,771","33,214","41,121","43,773","53,319","29,773","576,166","6,589,136","26,739,879"
LU,776,PIMu,Pimlico,Station entry/exit,Gateline,"10,583","12,876","11,612","9,457","6,850","10,556","12,612","11,191","9,252","6,753","152,719","1,746,515","7,087,668"
LU,675,PINu,Pinner,Station entry/exit,Gateline,"3,957","3,796","3,802","3,000","2,041","3,892","3,805","3,509","2,952","1,961","47,917","547,983","2,223,811"
LU,676,PLWu,Plaistow,Station entry/exit,Gateline,"7,173","7,897","7,671","5,656","4,277","6,749","7,532","7,093","5,298","4,248","94,452","1,080,166","4,383,503"
LU,677,PRDu,Preston Road,Station entry/exit,Gateline,"4,015","4,289","4,170","3,000","2,209","3,933","4,307","4,076","2,851","2,177","52,218","597,177","2,423,452"
LU,678,PUTu,Putney Bridge,Station entry/exit,Gateline,"6,988","8,311","8,096","6,812","5,028","7,815","9,238","8,486","6,848","5,209","107,929","1,234,295","5,008,989"
LU,680,QPKu,Queen's Park,Station entry/exit,Gateline,"6,782","7,847","7,352","6,345","4,201","6,424","7,490","6,853","5,936","4,332","94,234","1,077,682","4,373,423"
LU,679,QBYu,Queensbury,Station entry/exit,Gateline,"5,182","5,390","5,369","3,754","2,625","5,171","5,398","5,270","3,698","2,530","65,965","754,385","3,061,427"
LU,681,QWYu,Queensway,Station entry/exit,Gateline,"8,696","8,932","9,711","10,923","8,057","8,832","9,987","10,439","11,199","7,942","132,557","1,515,948","6,151,983"
LU,682,RCPu,Ravenscourt Park,Station entry/exit,Gateline,"4,382","4,858","4,755","3,486","2,327","4,318","4,779","4,670","3,398","2,305","58,550","669,589","2,717,311"
LU,683,RAYu,Rayners Lane,Station entry/exit,Gateline,"5,512","5,965","5,592","4,371","3,096","5,312","5,840","5,475","4,108","3,092","71,975","823,120","3,340,365"
LU,684,REDu,Redbridge,Station entry/exit,Gateline,"3,364","3,624","3,434","2,844","2,044","3,080","3,322","3,142","2,555","1,916","43,217","494,234","2,005,688"
LU,685,RPKu,Regent's Park,Station entry/exit,Gateline,"3,242","3,859","3,435","2,808","1,575","3,785","4,511","4,208","3,420","1,926","49,511","566,218","2,297,814"
LU,686,RMDu,Richmond,LU+LO Boarding/alighting,Manual Count,"13,582","14,308","14,256","12,166","13,517","13,510","14,073","14,829","11,360","12,874","191,237","2,187,019","8,875,310"
LU,687,RKYu,Rickmansworth,Station entry/exit,Gateline,"3,085","3,550","3,306","1,929","1,343","3,029","3,419","3,196","1,791","1,302","39,889","456,176","1,851,241"
LU,688,RODu,Roding Valley,Station entry/exit,Gateline,395,362,324,279,192,627,618,446,359,205,"5,768","65,960","267,679"
LU,690,ROYu,Royal Oak,Station entry/exit,Gateline,"3,373","3,832","3,662","2,999","2,286","3,183","3,600","3,313","2,823","2,144","46,080","526,980","2,138,577"
LU,691,RUIu,Ruislip,Station entry/exit,Gateline,"2,240","2,497","2,511","1,950","1,364","2,332","2,591","2,564","1,930","1,379","31,535","360,635","1,463,521"
LU,692,RUGu,Ruislip Gardens,Station entry/exit,Gateline,"1,288","1,505","1,417","1,081",652,"1,198","1,419","1,251","1,062",663,"17,381","198,778","806,675"
LU,693,RUMu,Ruislip Manor,Station entry/exit,Gateline,"2,174","2,498","2,401","1,807","1,128","2,210","2,568","2,376","1,673","1,115","30,081","344,016","1,396,078"
LU,694,RSQu,Russell Square,Station entry/exit,Gateline,"12,243","13,099","13,648","10,296","8,031","12,465","13,511","14,251","10,232","7,564","168,559","1,927,673","7,822,836"
LU,698,SVSu,Seven Sisters,Station entry/exit,Gateline,"18,647","20,517","20,832","17,791","13,157","18,246","20,598","20,569","16,753","12,792","262,130","2,997,759","12,165,434"
LU,700,SBCu,Shepherd's Bush LU,Station entry/exit,Gateline,"17,577","21,136","20,444","22,566","12,928","16,890","20,000","19,258","21,452","12,089","266,611","3,049,010","12,373,422"
LU,775,SBMu,Shepherd's Bush Market,Station entry/exit,Gateline,"4,552","5,508","5,664","5,695","3,270","4,340","5,352","5,211","4,955","3,043","69,311","792,651","3,216,718"
LU,702,SSQu,Sloane Square,Station entry/exit,Gateline,"19,146","23,752","22,946","18,359","11,552","19,161","23,513","22,016","17,020","11,485","283,479","3,241,919","13,156,281"
LU,703,SNBu,Snaresbrook,Station entry/exit,Gateline,"3,024","3,336","3,238","2,402","1,588","2,937","3,246","2,910","2,369","1,649","39,860","455,842","1,849,887"
LU,704,SELu,South Ealing,Station entry/exit,Gateline,"3,733","3,270","3,248","2,827","1,980","3,724","1,790","1,688","1,825","1,641","35,845","409,927","1,663,555"
LU,707,SHRu,South Harrow,Station entry/exit,Gateline,"3,318","3,398","3,329","3,198","1,956","3,336","3,293","3,255","3,548","1,995","44,010","503,302","2,042,489"
LU,708,SKNu,South Kensington,Station entry/exit,Gateline,"37,141","43,331","45,122","38,291","29,421","37,832","42,786","46,006","39,948","30,029","562,140","6,428,726","26,088,906"
LU,709,SKTu,South Kenton,Station entry/exit,Manual Count,"1,213","1,618","1,523",977,713,600,"1,519","1,492",985,767,"17,681","202,203","820,575"
LU,710,SRPu,South Ruislip,Station entry/exit,Gateline,"2,367","2,706","2,509","2,293",982,"2,329","2,672","2,427","2,078","1,273","32,392","370,439","1,503,305"
LU,711,SWMu,South Wimbledon,Station entry/exit,Gateline,"5,452","6,293","6,193","5,231","3,537","5,309","6,064","6,152","5,239","3,581","77,764","889,325","3,609,039"
LU,712,SWFu,South Woodford,Station entry/exit,Gateline,"6,079","6,967","6,772","5,573","3,544","6,356","7,362","6,649","5,644","3,692","87,295","998,326","4,051,381"
LU,705,SFSu,Southfields,Station entry/exit,Gateline,"7,824","9,057","8,432","5,128","4,087","7,428","8,561","7,448","4,716","4,029","101,944","1,165,852","4,731,235"
LU,706,SGTu,Southgate,Station entry/exit,Gateline,"5,915","6,717","6,231","5,467","3,784","6,081","6,970","6,912","5,629","3,976","85,057","972,730","3,947,509"
LU,784,SWKu,Southwark,Station entry/exit,Gateline,"12,978","16,336","13,075","9,335","6,207","13,671","16,812","13,378","9,528","5,723","183,338","2,096,682","8,508,705"
LU,695,SJPu,St. James's Park,Station entry/exit,Gateline,"14,868","18,774","15,001","8,283","6,546","15,603","19,197","16,357","7,826","7,033","205,431","2,349,349","9,534,074"
LU,696,SJWu,St. John's Wood,Station entry/exit,Gateline,"9,313","10,238","9,987","6,761","5,445","9,631","10,578","10,365","6,880","5,656","126,486","1,446,515","5,870,213"
LU,697,STPu,St. Paul's,Station entry/exit,Gateline,"14,235","17,594","13,930","11,269","7,025","14,451","17,882","13,829","10,392","6,441","197,998","2,264,339","9,189,088"
LU,713,STBu,Stamford Brook,Station entry/exit,Gateline,"3,334","4,010","3,662","2,602","1,942","3,258","3,842","3,482","2,333","1,824","45,994","525,998","2,134,593"
LU,714,STAu,Stanmore,Station entry/exit,Gateline,"4,714","5,205","4,957","3,737","3,232","4,618","5,243","4,988","3,750","3,364","64,705","739,982","3,002,979"
LU,715,STGu,Stepney Green,Station entry/exit,Gateline,"8,913","9,248","9,125","5,535","4,343","8,983","9,195","8,573","5,439","4,378","110,616","1,265,026","5,133,701"
LU,716,STKu,Stockwell,Station entry/exit,Gateline,"10,775","13,141","13,083","12,691","8,019","9,955","11,377","11,821","11,431","7,709","159,040","1,818,810","7,381,051"
LU,717,SPKu,Stonebridge Park,Station entry/exit,Gateline,"4,026","4,373","4,297","3,069","1,995","3,880","4,076","4,061","2,794","1,941","51,410","587,935","2,385,943"
LU,719,SFDu,Stratford,Station entry/exit,Gateline,"77,595","86,452","85,539","85,167","72,138","78,815","88,129","87,703","87,807","73,142","1,171,649","13,399,176","54,376,225"
LU,720,SHLu,Sudbury Hill,Station entry/exit,Gateline,"2,787","2,939","2,814","1,754","1,251","2,777","2,934","2,662","2,044","1,447","35,158","402,076","1,631,696"
LU,721,STNu,Sudbury Town,Station entry/exit,Gateline,"2,777","2,844","2,852","2,226","1,266","2,572","2,527","2,527","1,863","1,312","33,507","383,192","1,555,062"
LU,723,SWCu,Swiss Cottage,Station entry/exit,Gateline,"8,467","9,320","9,030","6,291","4,790","8,420","9,257","9,006","6,310","4,789","112,832","1,290,370","5,236,551"
LU,724,TEMu,Temple,Station entry/exit,Gateline,"11,349","13,889","10,927","6,283","2,907","12,181","15,189","12,598","5,528","2,891","151,899","1,737,144","7,049,636"
LU,725,THBu,Theydon Bois,Station entry/exit,Gateline,"1,109","1,310","1,190","1,074",761,"1,070","1,242","1,139","1,031",796,"15,822","180,943","734,300"
LU,726,TBEu,Tooting Bec,Station entry/exit,Gateline,"8,999","10,971","10,345","9,832","6,258","8,891","10,752","9,784","9,117","6,602","134,997","1,543,849","6,265,211"
LU,727,TBYu,Tooting Broadway,Station entry/exit,Gateline,"18,228","21,092","21,939","19,108","11,912","18,032","20,974","21,371","18,352","11,989","267,128","3,054,924","12,397,420"
LU,728,TCRu,Tottenham Court Road,Station entry/exit,Gateline,"76,971","98,353","96,936","101,538","55,385","76,687","101,483","99,221","102,928","56,204","1,265,377","14,471,069","58,726,155"
LU,729,TTHu,Tottenham Hale LU,Station entry/exit,Gateline,"19,894","22,397","21,686","21,799","16,562","19,260","20,773","20,716","20,624","15,232","285,282","3,262,533","13,239,937"
LU,730,TOTu,Totteridge & Whetstone,Station entry/exit,Gateline,"3,097","3,629","3,258","2,716","1,801","2,936","3,535","3,202","2,540","1,821","42,866","490,220","1,989,399"
LU,731,THLu,Tower Hill,Station entry/exit,Gateline,"23,546","23,885","24,471","19,258","17,176","24,591","25,202","26,861","22,221","17,080","322,465","3,687,769","14,965,619"
LU,733,TPKu,Tufnell Park,Station entry/exit,Gateline,"6,619","8,474","8,489","7,690","4,975","6,494","8,333","8,040","7,176","5,159","105,063","1,201,520","4,875,982"
LU,734,TGRu,Turnham Green,Station entry/exit,Gateline,"6,824","8,098","7,674","6,061","4,700","6,948","8,316","8,073","6,255","4,703","100,481","1,149,114","4,663,306"
LU,735,TPLu,Turnpike Lane,Station entry/exit,Gateline,"11,732","12,929","13,564","11,949","8,384","12,261","13,708","13,475","11,446","8,553","171,276","1,958,737","7,948,900"
LU,736,UPMu,Upminster,Station entry/exit,Gateline,"6,957","8,470","6,883","5,329","3,468","7,956","9,681","7,884","5,875","4,062","102,867","1,176,401","4,774,045"
LU,737,UPBu,Upminster Bridge,Station entry/exit,Gateline,"1,449","1,672","1,393",815,459,"1,467","1,656","1,386",641,482,"18,076","206,723","838,918"
LU,738,UPYu,Upney,Station entry/exit,Gateline,"3,903","4,181","3,996","2,298","1,930","3,465","3,689","3,428","2,057","1,709","46,394","530,573","2,153,159"
LU,739,UPKu,Upton Park,Station entry/exit,Gateline,"14,060","14,868","14,837","10,815","9,249","13,516","14,190","13,922","10,488","8,901","182,962","2,092,386","8,491,273"
LU,740,UXBu,Uxbridge,Station entry/exit,Gateline,"9,381","10,043","9,332","6,232","3,653","9,368","9,977","9,265","5,790","3,692","116,775","1,335,454","5,419,509"
LU,777,VUXu,Vauxhall LU,Station entry/exit,Gateline,"29,877","37,466","34,585","30,645","23,120","29,680","34,839","33,202","26,576","22,947","447,544","5,118,189","20,770,515"
LU,741,VICu,Victoria LU,Station entry/exit,Gateline,"83,222","97,548","93,795","91,543","67,258","87,212","105,440","94,113","87,480","70,026","1,283,615","14,679,639","59,572,570"
LU,742,WALu,Walthamstow Central,Station entry/exit,Gateline,"19,882","22,828","22,195","19,661","13,789","19,940","22,736","22,082","19,444","13,963","287,647","3,289,577","13,349,683"
LU,743,WANu,Wanstead,Station entry/exit,Gateline,"2,827","3,287","3,114","2,721","1,935","2,950","3,551","3,250","2,677","1,990","41,979","480,077","1,948,236"
LU,745,WSTu,Warren Street,Station entry/exit,Gateline,"22,577","26,908","22,472","13,829","9,169","23,690","28,032","23,926","13,647","9,177","303,307","3,468,667","14,076,462"
LU,746,WARu,Warwick Avenue,Station entry/exit,Gateline,"4,513","5,341","5,115","4,351","2,909","4,522","5,164","4,763","4,230","3,140","65,059","744,029","3,019,402"
LU,747,WLOu,Waterloo LU,Station entry/exit,Gateline,"98,947","141,146","104,826","93,708","52,363","95,090","133,565","100,979","89,806","55,545","1,515,396","17,330,333","70,329,553"
LU,748,WATu,Watford,Station entry/exit,Gateline,"2,868","3,224","2,899","1,350","1,092","2,893","3,190","2,893","1,330","1,063","35,630","407,470","1,653,584"
LU,751,WEMu,Wembley Central,Station entry/exit,Gateline,"7,048","7,290","7,838","6,915","4,345","7,597","7,889","8,294","6,961","4,562","99,095","1,133,266","4,598,994"
LU,752,WPKu,Wembley Park,Station entry/exit,Gateline,"23,084","24,729","29,829","23,595","17,567","22,854","24,315","29,940","22,897","17,319","334,216","3,822,154","15,510,977"
LU,753,WACu,West Acton,Station entry/exit,Gateline,"1,666","1,919","1,782","1,437",919,"1,664","1,825","1,749","1,374",968,"22,789","260,617","1,057,631"
LU,755,WBTu,West Brompton,Station entry/exit,Gateline,"8,346","8,176","8,438","9,031","5,435","8,671","8,799","7,712","8,191","4,892","111,640","1,276,734","5,181,211"
LU,756,WFYu,West Finchley,Station entry/exit,Gateline,"2,101","2,512","2,128","1,641","1,106","2,002","2,316","1,947","1,439","1,093","27,942","319,547","1,296,777"
LU,757,WHMu,West Ham,Station entry/exit,Gateline,"8,846","9,717","9,266","6,626","4,359","8,702","9,417","9,038","6,480","4,322","115,039","1,315,605","5,338,957"
LU,758,WHDu,West Hampstead LU,Station entry/exit,Gateline,"11,592","13,560","12,627","10,292","7,013","11,040","12,660","11,767","9,574","6,679","159,243","1,821,133","7,390,480"
LU,759,WHRu,West Harrow,Station entry/exit,Gateline,"1,606","1,543","1,811","1,335",812,"1,759","1,796","1,863","1,366","1,054","21,623","247,284","1,003,523"
LU,760,WKNu,West Kensington,Station entry/exit,Gateline,"5,591","6,606","6,470","6,304","3,947","5,365","6,163","5,849","5,527","3,732","81,093","927,393","3,763,523"
LU,762,WRPu,West Ruislip,Station entry/exit,Gateline,"1,832","2,097","1,884","2,082","1,081","1,833","2,094","1,848","1,892","1,092","26,118","298,686","1,212,120"
LU,754,WBPu,Westbourne Park,Station entry/exit,Gateline,"5,618","6,317","6,423","5,223","3,292","5,166","5,949","5,802","4,657","3,077","76,056","869,795","3,529,781"
LU,761,WMSu,Westminster,Station entry/exit,Gateline,"26,801","30,749","29,255","32,514","21,822","27,831","32,555","30,777","32,850","21,352","413,113","4,724,430","19,172,572"
LU,764,WCTu,White City,Station entry/exit,Gateline,"11,903","14,791","11,941","9,725","6,705","11,917","14,549","12,046","10,726","7,038","170,021","1,944,388","7,890,670"
LU,763,WCLu,Whitechapel,Station entry/exit,Gateline,"28,763","30,362","29,419","22,806","14,970","28,982","30,521","29,605","23,470","15,378","376,044","4,300,502","17,452,196"
LU,765,WLGu,Willesden Green,Station entry/exit,Gateline,"8,480","9,340","9,432","7,572","5,539","8,325","9,177","9,224","7,294","5,508","116,925","1,337,176","5,426,495"
LU,766,WJNu,Willesden Junction,Station entry/exit,Gateline,"7,071","7,806","7,589","5,765","3,566","6,917","7,446","7,196","5,470","3,774","93,105","1,064,767","4,321,012"
LU,767,WIMu,Wimbledon,Boarding/alighting,Manual Count,"17,068","19,113","18,228","20,178","10,237","16,458","18,749","17,332","18,206","10,549","241,842","2,765,747","11,223,888"
LU,768,WMPu,Wimbledon Park,Station entry/exit,Gateline,"2,993","3,219","3,076","2,795","1,500","2,966","3,167","2,967","2,677","1,554","39,683","453,819","1,841,679"
LU,770,WGNu,Wood Green,Station entry/exit,Gateline,"13,593","14,917","16,265","14,642","9,563","13,222","14,573","16,396","14,311","9,360","195,821","2,239,442","9,088,053"
LU,599,WDLu,Wood Lane,Station entry/exit,Gateline,"6,644","7,949","7,412","8,723","4,528","7,116","8,541","7,967","8,876","5,038","105,775","1,209,663","4,909,025"
LU,769,WFDu,Woodford,Station entry/exit,Gateline,"6,943","8,049","7,803","6,211","4,041","6,815","7,914","7,257","5,820","4,016","96,796","1,106,974","4,492,296"
LU,771,WSPu,Woodside Park,Station entry/exit,Gateline,"4,833","4,667","4,360","3,443","2,353","8,155","7,931","7,605","5,675","4,587","78,802","901,198","3,657,219"
LO,1404,ACCr,Acton Central,Station entry/exit,Gateline,"2,452","2,709","2,726","2,219","1,193","2,453","2,646","2,575","2,133","1,225","33,041","397,369","1,600,049"
LO,5397,ANYr,Anerley,Station entry/exit,Manual Count,"1,832","1,962","1,987","1,571","1,059","1,637","1,689","1,696","1,452","1,098","23,285","280,042","1,127,618"
LO,514,BKGu,Barking,---see LU---,---,---,---,---,---,---,---,---,---,---,---,---,---,---
LO,1335,BGVr,Barking Riverside,Station entry/exit,Gateline,"1,453","1,622","1,504",942,450,"1,280","1,449","1,279",822,477,"17,421","209,514","843,628"
LO,6961,BETr,Bethnal Green LO,Station entry/exit,Gateline,"2,453","2,643","2,559","2,162","1,489","2,719","2,997","2,910","2,472","1,634","35,316","424,733","1,710,233"
LO,522,BHRu,Blackhorse Road,---see LU---,---,---,---,---,---,---,---,---,---,---,---,---,---,---
LO,5404,BCYr,Brockley,Boarding/alighting,Scaled,"5,922","5,663","6,228","5,763","3,617","5,438","5,165","5,614","4,559","3,332","72,957","877,439","3,533,098"
LO,1437,BSYr,Brondesbury,Station entry/exit,Gateline,"3,972","4,273","4,403","3,788","2,094","3,849","4,099","4,212","3,308","2,070","52,811","635,142","2,557,465"
LO,1438,BSPr,Brondesbury Park,Station entry/exit,Gateline,"2,460","2,604","2,560","1,974","1,208","2,457","2,624","2,491","1,847","1,197","31,878","383,386","1,543,742"
LO,6958,BCVr,Bruce Grove,Station entry/exit,Gateline,"4,255","4,466","3,768","3,082","3,893","3,665","3,957","3,636","2,782","2,806","53,155","639,277","2,574,117"
LO,6913,BHKr,Bush Hill Park,Station entry/exit,Manual Count,"4,333","3,450","3,161","2,413","1,558","3,955","3,360","2,806","2,198","1,612","42,466","510,726","2,056,493"
LO,1395,BSHr,Bushey,Boarding/alighting,Scaled,652,643,716,"1,297",558,"1,166","1,150",663,"1,100",454,"11,982","144,100","580,235"
LO,1439,CIRr,Caledonian Road & Barnsbury,Station entry/exit,Gateline,"2,862","3,177","3,812","2,907","1,756","2,920","3,338","3,948","2,801","1,894","42,444","510,457","2,055,409"
LO,6962,CBHr,Cambridge Heath,Station entry/exit,Gateline,"2,291","2,592","2,461","2,329","1,745","2,270","2,750","2,735","2,353","1,839","34,050","409,507","1,648,923"
LO,1440,CMDr,Camden Road,Station entry/exit,Gateline,"5,960","6,643","6,468","6,479","3,878","6,172","7,166","7,092","6,899","4,010","88,384","1,062,970","4,280,157"
LO,788,CWRu,Canada Water,---see LU---,---,---,---,---,---,---,---,---,---,---,---,---,---,---
LO,1441,CNNr,Canonbury,Station entry/exit,Gateline,"3,898","4,628","4,594","3,616","2,746","3,594","4,248","4,240","3,446","2,951","55,715","670,066","2,698,091"
LO,1442,CPKr,Carpenders Park,Station entry/exit,Manual Count,"1,767","2,042","2,059","1,817",904,"2,064","2,129","2,171","1,808",997,"26,100","313,897","1,263,940"
LO,6814,CHNr,Cheshunt,Boarding/alighting,Loadweigh,"1,180","1,681","1,615","1,005","1,378","1,223","1,605","1,667","1,204","1,170","20,299","244,128","983,008"
LO,6914,CHIr,Chingford,Station entry/exit,Gateline,"3,701","4,312","3,594","2,752","2,155","3,877","4,483","3,924","2,560","1,822","50,770","610,602","2,458,651"
LO,5301,CLPr,Clapham High Street,Station entry/exit,Gateline,"2,750","2,732","2,822","2,630","1,888","2,759","2,728","3,076","2,840","2,184","37,330","448,952","1,807,751"
LO,5595,CLJr,Clapham Junction,Boarding/alighting,Loadweigh,"20,347","23,886","22,964","18,108","11,500","18,121","20,764","20,140","14,039","6,975","266,146","3,200,856","12,888,580"
LO,6926,CPTr,Clapton,Station entry/exit,Gateline,"3,677","4,438","4,236","2,662","1,870","3,303","3,807","3,833","2,250","1,666","48,229","580,039","2,335,586"
LO,7406,CRHr,Crouch Hill,Station entry/exit,Manual Count,"1,710","1,837","2,005","1,806",811,"1,730","1,796","2,080","1,879",807,"23,727","285,358","1,149,023"
LO,5356,CYPr,Crystal Palace,Boarding/alighting,Loadweigh,"2,404","3,320","2,706","2,496","2,084","2,410","3,269","2,473","2,366","2,108","38,814","466,803","1,879,631"
LO,1443,DLJr,Dalston Junction,Station entry/exit,Gateline,"6,839","8,430","9,188","9,554","6,054","7,055","8,475","9,331","10,132","6,381","115,249","1,386,066","5,581,140"
LO,1429,DLKr,Dalston Kingsland,Station entry/exit,Gateline,"7,098","8,288","8,987","8,599","4,905","7,039","8,256","9,369","9,225","5,066","109,918","1,321,956","5,322,991"
LO,5421,DMKr,Denmark Hill,Boarding/alighting,Scaled,"11,817","11,677","11,016","7,040","6,268","12,074","12,040","11,575","7,371","6,482","144,795","1,741,408","7,011,961"
LO,6941,EDRr,Edmonton Green,Station entry/exit,Manual Count,"6,625","6,870","5,972","5,038","3,347","6,778","6,515","6,430","5,155","3,624","83,124","999,709","4,025,431"
LO,7473,EMPr,Emerson Park,Station entry/exit,Gateline,691,542,490,339,132,453,418,360,189,119,"5,655","68,008","273,840"
LO,6959,ENFr,Enfield Town,Station entry/exit,Gateline,"3,662","4,211","4,047","2,707","1,886","3,513","3,892","3,498","2,361","1,842","47,822","575,145","2,315,882"
LO,1444,EUSr,Euston NR,Boarding/alighting,Loadweigh,"4,221","4,835","5,287","3,553","3,089","4,194","4,604","5,013","3,266","2,871","59,809","719,308","2,896,370"
LO,1445,FNYr,Finchley Road & Frognal,Station entry/exit,Manual Count,"3,453","3,616","3,711","3,275","2,030","3,501","3,671","3,635","3,212","1,944","46,622","560,710","2,257,755"
LO,5362,FOHr,Forest Hill,Boarding/alighting,Scaled,"4,256","4,170","4,046","3,879","3,289","4,362","4,397","4,270","3,882","3,404","57,092","686,628","2,764,777"
LO,1409,GPOr,Gospel Oak,Station entry/exit,Gateline,"4,081","4,421","4,571","3,855","2,861","3,793","4,186","4,235","3,603","2,716","55,536","667,917","2,689,437"
LO,591,GUNu,Gunnersbury,---see LU---,---,---,---,---,---,---,---,---,---,---,---,---,---,---
